date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2018-05-11,,,,,,,,29650267789.9,0.756578,991409024.0
2018-05-12,,,,,,,,26875382899.2,0.685772,596684992.0
2018-05-13,,,,,,,,27357928977.8,0.698085,532488000.0
2018-05-14,,,,,,,,29184808537.2,0.744701,613462016.0
2018-05-15,,,,,,,,28958956750.4,0.738938,422980000.0
2018-05-16,,,,,,,,27273082696.8,0.69592,429641984.0
2018-05-17,,,,,,,,27957653062.5,0.713388,337999008.0
2018-05-18,,,,,,,,26077004866.1,0.6654,344944000.0
2018-05-19,,,,,,,,26678923588.5,0.680759,249039008.0
2018-05-20,,,,,,,,26541719510.0,0.677258,275614016.0
2018-05-21,,,,,,,,27450260543.2,0.700441,250480992.0
2018-05-22,,,,,,,,26733476024.0,0.682151,234712992.0
2018-05-23,,,,,,,,25419945858.4,0.648634,482480992.0
2018-05-24,,,,,,,,23482903298.5,0.599207,440532992.0
2018-05-25,,,,,,,,24804271457.7,0.632924,289816000.0
2018-05-26,,,,,,,,23910505042.3,0.610118,213242000.0
2018-05-27,,,,,,,,23985828160.9,0.61204,186963008.0
2018-05-28,,,,,,,,23841922597.1,0.608368,327903008.0
2018-05-29,,,,,,,,21792914298.2,0.556084,380744000.0
2018-05-30,,,,,,,,23661687934.0,0.603769,320604992.0
2018-05-31,,,,,,,,23649264714.2,0.603452,283328000.0
2018-06-01,,,,,,,,24050856501.8,0.612893,263088000.0
2018-06-02,,,,,,,,24465600187.8,0.623462,315206016.0
2018-06-03,,,,,,,,25248468629.1,0.643412,327804000.0
2018-06-04,,,,,,,,27173422437.8,0.692466,558131008.0
2018-06-05,,,,,,,,25973887475.8,0.661898,386328000.0
2018-06-06,,,,,,,,26601869614.2,0.677901,273966016.0
2018-06-07,,,,,,,,26502194477.0,0.675313,244568000.0
2018-06-08,,,,,,,,26591396799.8,0.677586,221887008.0
2018-06-09,,,,,,,,26481198769.2,0.674778,175990000.0
2018-06-10,,,,,,,,25882173582.1,0.659514,492555008.0
2018-06-11,,,,,,,,23004937559.4,0.586198,336547008.0
2018-06-12,,,,,,,,23630413414.0,0.602136,309544000.0
2018-06-13,,,,,,,,22088465126.8,0.562845,359864992.0
2018-06-14,,,,,,,,21013309709.7,0.535435,379824992.0
2018-06-15,,,,,,,,21979803828.1,0.560062,241684992.0
2018-06-16,,,,,,,,21078888613.5,0.537106,202682000.0
2018-06-17,,,,,,,,21017273485.2,0.535536,166028000.0
2018-06-18,,,,,,,,20753702018.9,0.52882,276527008.0
2018-06-19,,,,,,,,21138070533.4,0.538614,255400000.0
2018-06-20,,,,,,,,21574635302.5,0.549738,256920000.0
2018-06-21,,,,,,,,21162167150.7,0.539228,194312000.0
2018-06-22,,,,,,,,20999809325.4,0.535091,339428992.0
2018-06-23,,,,,,,,19124590176.9,0.487309,204927008.0
2018-06-24,,,,,,,,19299781217.2,0.491773,369520000.0
2018-06-25,,,,,,,,18732176062.6,0.477106,231728992.0
2018-06-26,,,,,,,,18939283557.7,0.482381,179426000.0
2018-06-27,,,,,,,,17885887700.7,0.455551,215618000.0
2018-06-28,,,,,,,,18466142236.8,0.47033,220566000.0
2018-06-29,67732718.2952,726958,12228,5183,373.913785156,1127.977148,2.2e-05,17603318386.0,0.448354,309777984.0
2018-06-30,38771912.1708,670115,10235,4103,239.001171848,1110.438304,2.2e-05,17829389542.1,0.454112,345528992.0
2018-07-01,28437293.5212,628482,7948,3597,228.005862147,654.897118,2.2e-05,18293938678.4,0.465944,267224992.0
2018-07-02,76324820.1802,642953,11559,4559,261.653236834,986.9248,2.2e-05,18123619699.9,0.461606,335919008.0
2018-07-03,127346841.269,725911,13440,5218,332.392899537,1240.964557,2.2e-05,19091548184.8,0.486259,410225984.0
2018-07-04,57594282.7893,629670,11449,4337,269.943352152,946.849625,1.5e-05,19065046269.0,0.485584,313828992.0
2018-07-05,58009990.5591,683353,11511,4168,305.692685488,1004.719273,2.1e-05,19255166663.2,0.490422,279999008.0
2018-07-06,82314856.101,353318,10789,4303,247.85861925,898.019607,1.2e-05,18868706420.1,0.480579,245003008.0
2018-07-07,24624490.2323,388329,8035,3575,178.75387716,664.28063,1.2e-05,18791673503.2,0.478617,214979008.0
2018-07-08,33164599.0983,477596,10102,3654,216.968714093,805.184631,1.2e-05,19329647520.5,0.492319,226644000.0
2018-07-09,46575072.1702,442229,10726,4394,201.783063897,958.972026,1.2e-05,18739611501.5,0.477291,206344992.0
2018-07-10,82882062.6802,529354,11923,5043,332.456668,1605.399624,1.2e-05,18604705741.6,0.473855,230418000.0
2018-07-11,51350633.0853,513469,10137,4621,223.83211195,1213.277761,1.2e-05,17476774229.3,0.445127,183887008.0
2018-07-12,46914455.2284,547669,10964,4643,177.959185932,1224.370245,1.2e-05,17663467154.4,0.449882,182139008.0
2018-07-13,92153686.7233,460797,12132,4696,130.991740204,1155.289816,1.2e-05,17138606793.6,0.436514,179403008.0
2018-07-14,17381917.1987,458352,8951,3834,111.759811805,971.900997,1.2e-05,17218977017.3,0.438561,134840992.0
2018-07-15,20225354.7564,385809,8728,3838,129.609420065,944.612457,1.2e-05,17239943163.4,0.439095,152903008.0
2018-07-16,49420346.4505,519595,12083,4616,178.189730954,1566.868327,1.2e-05,17527265733.8,0.446413,269283008.0
2018-07-17,61183987.3416,490587,14149,5334,336.9107,1491.807206,1.2e-05,18897053904.6,0.481301,347700000.0
2018-07-18,84856471.7915,596414,15508,5555,350.322480285,1344.329674,1.2e-05,19832167551.1,0.505118,367988992.0
2018-07-19,541128952.572,588856,12138,4877,248.722535451,1163.117469,1.2e-05,19169423002.7,0.487577,293942016.0
2018-07-20,112801680.023,591007,13518,5069,463.85338265,1329.513428,1.2e-05,18733333441.4,0.476485,295403008.0
2018-07-21,37393229.0327,501401,8861,4084,239.63488377,710.02707,1.2e-05,17543404965.2,0.446219,180339008.0
2018-07-22,31508364.0314,403653,8731,4182,145.60064,648.270855,1.2e-05,17888714612.7,0.455002,158906000.0
2018-07-23,85700143.7936,512324,12278,4848,259.541116141,960.061514,1.2e-05,17657499079.0,0.449121,194542000.0
2018-07-24,107487219.267,536564,14612,5770,288.762824653,1022.682911,1.2e-05,17517456613.6,0.445559,319956000.0
2018-07-25,79316548.0696,463909,14098,5344,335.29970836,1075.764909,1.2e-05,17921739787.0,0.455842,255872000.0
2018-07-26,70021813.156,454835,11302,4776,201.904165632,1327.232093,1.2e-05,18063472826.5,0.459447,199587008.0
2018-07-27,86069700.8235,384179,10168,4432,197.159683252,1114.076739,1.2e-05,17677235551.9,0.449623,203720992.0
2018-07-28,22619832.882,379519,8436,3827,122.737181282,600.906941,1.2e-05,17872870393.0,0.454599,157346000.0
2018-07-29,36813374.9685,315032,9613,4013,137.186816094,732.932598,1.2e-05,17951776969.5,0.456606,191966000.0
2018-07-30,77677566.596,499975,10902,4809,177.094445955,1286.385099,1.2e-05,17828443669.7,0.453469,247714000.0
2018-07-31,84231142.8029,573859,11761,5106,211.4754283,1806.315325,1.2e-05,17530548736.6,0.445892,228767000.0
2018-08-01,71261610.1792,497139,11078,4507,240.987020109,1517.994576,1.2e-05,17124417726.0,0.435562,323200000.0
2018-08-02,75817172.196,520165,10272,4637,207.03993056,1301.269262,1.2e-05,17574739564.4,0.447016,204898000.0
2018-08-03,82907477.6729,596379,15622,4785,313.759413,1918.720691,1.2e-05,16914548123.9,0.430397,278870000.0
2018-08-04,56470310.5434,425496,10018,4178,176.4156,906.754818,1.2e-05,17332777389.4,0.441039,185678000.0
2018-08-05,36470272.1474,437248,8559,3669,191.70469116,549.811764,1.2e-05,16843140252.3,0.42858,186848000.0
2018-08-06,96858399.5057,417168,11193,4181,279.5397176,831.539325,1.2e-05,17051665386.3,0.433886,242075000.0
2018-08-07,131561117.354,582687,14177,5027,394.030385841,1686.060161,1.2e-05,16261344908.3,0.413776,244448000.0
2018-08-08,786524317.428,606683,17372,6586,417.900383977,1458.601318,1.2e-05,14968339734.6,0.380875,360857000.0
2018-08-09,123477016.028,680943,14354,5515,283.243077165,1580.692802,1.2e-05,13117158441.3,0.333771,325775000.0
2018-08-10,149043453.188,618045,13619,4558,229.171231714,1180.518953,1.2e-05,13604319686.8,0.346167,249264000.0
2018-08-11,57841507.1685,628560,14643,5210,205.839202,1000.308806,1.2e-05,12620054328.4,0.321122,284423000.0
2018-08-12,29773971.1184,461125,10866,4166,134.488576278,640.882004,1.2e-05,11813699501.1,0.300604,178827000.0
2018-08-13,73554831.6869,561694,14583,5099,260.058118632,908.534145,1.2e-05,11716123654.7,0.297572,235117000.0
2018-08-14,121281637.087,595236,17326,6340,278.738,1195.435927,1.2e-05,10974583883.0,0.278738,276768000.0
2018-08-15,59885598.03,552206,16001,5558,202.23342414,1021.920463,1.2e-05,10898162055.6,0.276797,332432000.0
2018-08-16,51265265.8825,434671,13944,5316,152.707756888,796.105743,1.2e-05,11104355311.7,0.282034,238219000.0
2018-08-17,125943277.227,466265,18439,6104,295.150464,1153.148682,1.2e-05,11528553543.2,0.292808,497206000.0
2018-08-18,70465255.0692,483524,14276,5225,291.1627316,938.754394,1.2e-05,14293244061.7,0.363027,434332000.0
2018-08-19,41591208.1892,468013,11713,4356,131.503511049,653.351552,1.2e-05,12889066806.8,0.327363,327300000.0
2018-08-20,72938808.7202,548310,18966,4829,39.2873060452,855.923597,1.2e-05,13561862368.8,0.344451,311144000.0
2018-08-21,63859874.3193,476704,23925,4937,0.029761431975,731.435452,1.2e-05,12529045585.8,0.318219,248735000.0
2018-08-22,78965599.0064,534958,13032,4908,267.5472,806.701835,1.2e-05,13218339628.6,0.334434,286845000.0
2018-08-23,124257391.127,531760,12190,4715,127.8292,716.579783,1.2e-05,12630965901.1,0.319573,217578000.0
2018-08-24,72395781.8599,432201,12416,4535,146.984361257,767.685443,1.2e-05,12939928987.1,0.32739,244571000.0
2018-08-25,29300059.1158,372065,9879,3901,97.96735,612.569942,1.2e-05,12950205359.8,0.32765,167363000.0
2018-08-26,29186998.2308,377905,9507,3879,101.2872013,566.222336,1.2e-05,12970441908.3,0.328162,168718000.0
2018-08-27,71052330.0026,333115,12583,4532,123.741830973,648.241352,1.2e-05,12822156043.5,0.323643,227284000.0
2018-08-28,2493401910.57,513625,15375,5268,168.826728595,891.940367,1.2e-05,13372215258.9,0.337527,329550000.0
2018-08-29,57195727.9355,478634,13461,4765,168.64856481,880.093556,1.2e-05,13910582170.3,0.350833,275908000.0
2018-08-30,52132164.2984,419040,13619,4734,209.15320384,879.803708,1.2e-05,13661301657.7,0.344546,263925000.0
2018-08-31,51253539.4078,364424,13205,4616,167.736983226,753.669065,1.2e-05,13301595467.7,0.335474,219139000.0
2018-09-01,36461229.4841,383500,13773,4460,153.000974709,736.575289,1.2e-05,13295211793.1,0.335313,257267000.0
2018-09-02,35107648.1835,389967,11482,4153,173.626594039,623.200603,1.2e-05,13771410133.0,0.347323,240907000.0
2018-09-03,40598573.9936,358254,11071,4104,171.5685,623.89624,1.2e-05,13605434591.8,0.343137,201147000.0
2018-09-04,421844404.727,470607,13096,4589,251.688590497,792.623224,1.2e-05,13290096923.8,0.335184,241419000.0
2018-09-05,131317677.616,498012,17599,5328,332.41630455,1179.18486,1.2e-05,13142638003.9,0.331465,344488000.0
2018-09-06,86316144.4792,546365,16922,5500,354.38052825,984.060659,1.2e-05,11240818409.6,0.2835,329763000.0
2018-09-07,63301329.3047,453576,12390,4744,297.534989253,770.070279,1.2e-05,11951785305.6,0.301431,213961000.0
2018-09-08,28656582.1234,334898,9681,4111,199.679249898,546.504727,1.2e-05,11542912926.7,0.291119,169208000.0
2018-09-09,31581711.4751,380577,9403,3728,199.100776551,605.309708,1.2e-05,11048951319.1,0.278661,168991000.0
2018-09-10,101638702.089,417332,13059,4640,280.237,791.362037,2e-05,11129010614.3,0.280237,204958000.0
2018-09-11,65990106.9871,497727,12968,5017,270.1399833,775.371512,1.5e-05,10729102190.9,0.270167,200330000.0
2018-09-12,44908855.2919,397823,12032,4734,257.639514,737.754621,2e-05,10451072511.6,0.263166,298449000.0
2018-09-13,41687496.2782,375334,12055,5047,191.801761109,694.143987,2e-05,10753565307.6,0.270783,311799000.0
2018-09-14,40264486.3719,434652,11063,4410,169.52302176,593.769856,2e-05,11193673287.1,0.281184,269029000.0
2018-09-15,16816493.4672,380452,9608,4162,97.5371219907,444.222294,1.2e-05,11027350996.3,0.277006,205361000.0
2018-09-16,19524431.7212,314803,8748,3610,110.08044502,428.991424,1.2e-05,11215130375.5,0.281723,197009000.0
2018-09-17,30143472.5707,372125,12222,4658,187.275428422,598.242779,1.2e-05,11208044361.3,0.281545,246489000.0
2018-09-18,81401008.403,463797,17646,6438,310.937219261,976.916925,1.2e-05,10806251427.4,0.271452,600216000.0
2018-09-19,96959505.2426,463157,16261,6159,314.557847676,858.769534,1.2e-05,12751800252.1,0.320324,489609000.0
2018-09-20,189310632.108,511597,25118,9322,326.441,1494.12197,1.2e-05,12995312328.0,0.326441,1291360000.0
2018-09-21,454591286.007,719944,47292,15761,443.7679591,2709.406512,2.5e-05,18026979617.4,0.452836,4101490000.0
2018-09-22,265566198.911,697122,25709,8925,512.738109,1541.327626,2.7e-05,22510754689.7,0.565468,2411430000.0
2018-09-23,153829710.258,502269,17539,7071,316.371,1047.727483,3.7e-05,22898972731.1,0.57522,1043970000.0
2018-09-24,164957082.506,489980,18374,7089,402.482870207,1487.922177,2.8e-05,22750897886.3,0.570614,1034380000.0
2018-09-25,266144191.421,624257,21525,7566,491.500984248,1343.320218,2.6e-05,19441931549.7,0.487622,1639680000.0
2018-09-26,317633273.939,502499,22834,7866,520.288,1286.980672,1.5e-05,20744354606.0,0.520288,1821610000.0
2018-09-27,445402345.704,476540,17693,6777,379.61133,948.6799,2.3e-05,20592446450.0,0.516478,824083000.0
2018-09-28,226720990.959,445232,18655,6472,331.1668455,940.862768,2.3e-05,21651098779.7,0.54303,718255000.0
2018-09-29,124758111.9,374809,18209,6753,366.80016,890.214536,2e-05,21506845837.0,0.539412,1034370000.0
2018-09-30,173551775.729,472058,21518,7594,378.967069341,1115.100957,2.2e-05,22648469525.2,0.568045,1329720000.0
2018-10-01,786920330.083,538396,23513,8037,441.823430821,1312.586657,2.3e-05,23302751312.0,0.583511,1412800000.0
2018-10-02,263967289.79,447816,19757,7284,422.517494747,1163.54203,2.2e-05,23048522487.9,0.577145,743705000.0
2018-10-03,139910758.624,480850,18150,6493,391.944505854,1077.794346,2.2e-05,20655393014.4,0.51722,789229000.0
2018-10-04,105487539.863,360113,14678,5674,263.917108,964.841042,2.2e-05,21121519126.4,0.528892,621615000.0
2018-10-05,353785047.327,395486,16200,5908,316.5074494,898.561509,2e-05,21067127096.8,0.52753,589636000.0
2018-10-06,149205679.462,376529,15928,5923,379.521248719,1056.420318,2e-05,20740615180.9,0.519354,672167000.0
2018-10-07,83434777.1893,385340,14137,5576,297.873450032,767.260576,1.2e-05,19579053830.9,0.490268,548645000.0
2018-10-08,118192411.891,327322,15940,5985,259.843054867,811.34621,1.2e-05,19329457515.6,0.484018,540832000.0
2018-10-09,125818131.601,307861,15149,5774,239.86610768,728.915659,2e-05,19592472129.6,0.490604,416867000.0
2018-10-10,119893181.431,285880,15822,5598,234.783979219,753.654671,2e-05,19164906519.0,0.479151,412207000.0
2018-10-11,204615063.493,492570,23770,7185,523.548917476,1305.751516,2.2e-05,18458788281.9,0.461497,791202000.0
2018-10-12,151575182.136,442556,18840,6190,379.313,1002.375702,2.2e-05,15171622695.8,0.379313,820154000.0
2018-10-13,61856193.3883,288773,12368,4695,174.9475535,589.687608,2e-05,16650775213.7,0.416294,373875000.0
2018-10-14,39688984.2829,250740,11603,4316,171.006712875,544.626006,2e-05,16741929822.0,0.418573,289195000.0
2018-10-15,179091112.101,511298,24147,6680,438.411498757,1208.051122,2e-05,16065209846.2,0.401654,1041470000.0
2018-10-16,117532090.211,406362,17969,6105,232.098188,852.802493,1.5e-05,17921580053.6,0.448066,605102000.0
2018-10-17,122419760.25,409232,17350,6499,258.241027371,905.502629,2e-05,18786928874.1,0.469701,526538000.0
2018-10-18,97909674.3437,301803,15772,5865,235.408177037,771.490897,2e-05,18705013718.3,0.467653,476876000.0
2018-10-19,106768723.586,292667,14679,5428,168.804934534,724.363668,2.3e-05,18292678105.5,0.457344,303401000.0
2018-10-20,42494899.0404,253303,12752,4933,148.866722424,585.600625,2e-05,18156366167.6,0.453936,277061000.0
2018-10-21,50413945.5175,139191,11764,4782,137.6589,494.587105,2e-05,18353434512.0,0.458863,262867000.0
2018-10-22,70118356.8959,344387,14786,5430,200.830125459,651.677799,2e-05,18242481074.5,0.456089,249302000.0
2018-10-23,97440473.9877,374743,17052,5917,263.09127395,817.049486,2e-05,18121728216.0,0.45307,445238000.0
2018-10-24,73423579.8947,293311,14530,5406,191.524575,746.88909,1.2e-05,18459108262.6,0.461505,295115000.0
2018-10-25,78592171.5983,284272,14120,5381,181.4346235,703.965793,1.2e-05,18324869156.3,0.45578,273380000.0
2018-10-26,62903982.3954,222357,14847,5692,153.995857,760.882726,2e-05,18372351868.0,0.456961,235514000.0
2018-10-27,36948069.4233,168879,11683,4580,118.91740048,577.463078,2e-05,18461407081.5,0.459176,211006000.0
2018-10-28,34954687.7272,158207,12087,4889,137.1507,748.146896,2e-05,18380714614.4,0.457169,280005000.0
2018-10-29,97496460.9598,308657,16355,5965,224.4981873,1057.832192,2e-05,18558784836.5,0.461598,341648000.0
2018-10-30,73582720.4107,325261,15088,5810,149.826931016,689.797173,1.2e-05,17769550596.5,0.441968,245858000.0
2018-10-31,76913430.3785,347786,15691,6003,178.1072,689.005323,2e-05,17902228793.5,0.445268,367008000.0
2018-11-01,325297483.839,315310,16444,6520,197.168377845,765.782192,1.2e-05,18036997675.8,0.44862,346501000.0
2018-11-02,44870418636.7,299676,16466,6477,171.482164462,884.945109,1.2e-05,18354058359.1,0.456506,401300000.0
2018-11-03,37810547.0557,182100,12953,5072,130.159574649,513.458392,1.2e-05,18450270154.1,0.458899,275311000.0
2018-11-04,63637890.9936,178425,15610,5657,213.95575,649.609621,1.2e-05,18302555095.7,0.455225,429629000.0
2018-11-05,116336493.027,273048,18721,6783,266.84845076,975.213349,1.2e-05,18552593186.7,0.461444,556519000.0
2018-11-06,212301401.772,365736,27383,9126,325.754713604,1294.596023,2e-05,19590831007.4,0.497102,1333160000.0
2018-11-07,271003408.679,352321,19162,6833,274.52217025,978.459477,1.2e-05,22085649851.9,0.549319,631230000.0
2018-11-08,143924418.831,497779,18824,6786,348.81599678,1265.339683,2.2e-05,21575884206.7,0.53664,686221000.0
2018-11-09,112956890.454,389001,16979,6631,250.235518762,960.461093,2.1e-05,19815164362.2,0.492847,509865000.0
2018-11-10,34451086.4086,174952,9032,3666,186.356747,372.973953,1.2e-05,20114816019.1,0.5003,328038000.0
2018-11-11,54236204.1582,314535,14234,5197,159.16503,655.435688,1.2e-05,20379971349.6,0.506895,292675000.0
2018-11-12,76627323.4227,282815,15914,6134,243.75984,912.246213,2e-05,20417684116.5,0.507833,605042000.0
2018-11-13,128814035.964,306928,18177,6588,257.94400275,1110.238594,2.2e-05,20772698758.7,0.516663,521675000.0
2018-11-14,201499075.566,338278,24428,8005,507.569890658,1178.954063,2.2e-05,20473029555.2,0.508372,980604000.0
2018-11-15,218209028.23,359497,23698,7740,472.368547716,1298.027051,2.2e-05,19023488224.3,0.472378,965997000.0
2018-11-16,583712844.772,304077,19268,6724,240.07606272,1201.86913,1.5e-05,19299510791.2,0.479232,593572000.0
2018-11-17,99915887.2274,208342,17304,6351,245.389189669,736.104703,1.2e-05,19021273278.1,0.472323,607453000.0
2018-11-18,109733413.208,287523,18924,7300,281.182218435,865.946344,1.2e-05,19870846093.5,0.493419,884280000.0
2018-11-19,254168469.181,458528,24803,8208,390.849614987,1134.739622,1.2e-05,20572065841.2,0.510127,1297340000.0
2018-11-20,321205338.521,515314,32550,10407,480.279,1687.539079,2e-05,19368375346.7,0.480279,1538310000.0
2018-11-21,152810635.307,338636,21151,7118,332.516951729,896.779026,2e-05,17602562034.9,0.436492,858303000.0
2018-11-22,79903824.2927,294810,17440,5801,222.11053632,683.169536,1.2e-05,18064552061.4,0.447948,480044000.0
2018-11-23,143014017.767,390726,20091,6466,298.516702823,792.926351,2e-05,17147548638.8,0.425209,774083000.0
2018-11-24,91517150.2917,273274,17558,5855,296.796847446,699.793724,2e-05,16447264350.1,0.407844,626279000.0
2018-11-25,149104186.387,481486,24771,8238,409.340518506,1117.179902,2.5e-05,15103033069.3,0.374511,1296590000.0
2018-11-26,194088403.961,407202,22804,6948,315.464332224,1051.187601,2e-05,15145054158.9,0.375553,1032000000.0
2018-11-27,1111338879.94,367966,19686,6417,212.3862,1034.34446,1.2e-05,14274951434.2,0.353977,600169000.0
2018-11-28,140867627.784,400506,21075,6838,258.344421,1383.460014,2.4e-05,14530465471.5,0.360313,774818000.0
2018-11-29,153301587.556,406657,20200,6328,229.543420353,1252.609641,2.5e-05,15802765946.4,0.391862,629900577.0
2018-11-30,373377158.116,352209,18704,6017,227.224470295,1114.430191,2e-05,15346080156.4,0.380538,512041152.0
2018-12-01,55687298.2343,287531,14999,5216,169.365198206,689.550778,1.2e-05,14620942038.2,0.362557,397266566.0
2018-12-02,84893863.4513,249959,13913,4875,118.9987995,575.743122,1.2e-05,15008313466.2,0.372162,335732170.0
2018-12-03,445245724.842,363100,19081,6086,147.4392,1028.76621,1.2e-05,14864594239.1,0.368598,392651603.0
2018-12-04,132195453.263,435661,17810,6039,170.641672016,1075.606904,2.2e-05,14055462085.5,0.348534,445334425.0
2018-12-05,87712497.0341,391957,17229,5790,176.176147647,6850.616418,2.2e-05,14209459855.8,0.352353,400526135.0
